,gvkey,iid,datadate,tic,cusip,conm,curcddv,capgn,cheqv,div,divd,divdpaydateind,divsp,dvrated,paydateind,anncdate,capgnpaydate,cheqvpaydate,divdpaydate,divsppaydate,paydate,recorddate,curcdd,adrrc,ajexdi,cshoc,cshtrd,dvi,eps,epsmo,prccd,prchd,prcld,prcod,prcstd,trfd,exchg,secstat,tpci,cik,fic,add1,add2,add3,add4,addzip,busdesc,city,conml,costat,county,dlrsn,ein,fax,fyrc,ggroup,gind,gsector,gsubind,idbflag,incorp,loc,naics,phone,prican,prirow,priusa,sic,spcindcd,spcseccd,spcsrc,state,stko,weburl,dldte,ipodate
318,61581,1,4/7/2011,SAM,100557107,BOSTON BEER INC  -CL A, , , , , , , , , , , , , , , , ,USD, ,1,9317000,27725, ,3.67,12,92.53,93.78,92.31,93.02,3,1.00286533,11,A,0,949870,USA,"One Design Center Place, Suite 850", , , ,2210,"The Boston Beer Company, Inc. produces and sells alcohol beverages primarily in the United States, Canada, Europe, Israel, the Caribbean, the Pacific Rim, Mexico, and Central and South America.",Boston,Boston Beer Co Inc. (The),A, , ,04-3284048, ,12,3020,302010,30,30201010,D,MA,USA,312120,617-368-5000, , ,1,2082,140,978,B+,MA,0,www.bostonbeer.com, ,11/20/1995
319,61581,1,4/8/2011,SAM,100557107,BOSTON BEER INC  -CL A, , , , , , , , , , , , , , , , ,USD, ,1,9317000,22460, ,3.67,12,91.5,93.03,91.05,92.63,3,1.00286533,11,A,0,949870,USA,"One Design Center Place, Suite 850", , , ,2210,"The Boston Beer Company, Inc. produces and sells alcohol beverages primarily in the United States, Canada, Europe, Israel, the Caribbean, the Pacific Rim, Mexico, and Central and South America.",Boston,Boston Beer Co Inc. (The),A, , ,04-3284048, ,12,3020,302010,30,30201010,D,MA,USA,312120,617-368-5000, , ,1,2082,140,978,B+,MA,0,www.bostonbeer.com, ,11/20/1995
320,61581,1,4/11/2011,SAM,100557107,BOSTON BEER INC  -CL A, , , , , , , , , , , , , , , , ,USD, ,1,9317000,34100, ,3.67,12,90.76,91.3796,90.29,91.36,3,1.00286533,11,A,0,949870,USA,"One Design Center Place, Suite 850", , , ,2210,"The Boston Beer Company, Inc. produces and sells alcohol beverages primarily in the United States, Canada, Europe, Israel, the Caribbean, the Pacific Rim, Mexico, and Central and South America.",Boston,Boston Beer Co Inc. (The),A, , ,04-3284048, ,12,3020,302010,30,30201010,D,MA,USA,312120,617-368-5000, , ,1,2082,140,978,B+,MA,0,www.bostonbeer.com, ,11/20/1995
321,61581,1,4/12/2011,SAM,100557107,BOSTON BEER INC  -CL A, , , , , , , , , , , , , , , , ,USD, ,1,9317000,40527, ,3.67,12,90.33,90.889,90,90,3,1.00286533,11,A,0,949870,USA,"One Design Center Place, Suite 850", , , ,2210,"The Boston Beer Company, Inc. produces and sells alcohol beverages primarily in the United States, Canada, Europe, Israel, the Caribbean, the Pacific Rim, Mexico, and Central and South America.",Boston,Boston Beer Co Inc. (The),A, , ,04-3284048, ,12,3020,302010,30,30201010,D,MA,USA,312120,617-368-5000, , ,1,2082,140,978,B+,MA,0,www.bostonbeer.com, ,11/20/1995
322,61581,1,4/13/2011,SAM,100557107,BOSTON BEER INC  -CL A, , , , , , , , , , , , , , , , ,USD, ,1,9317000,52891, ,3.67,12,89.7,90.65,89.34,90.64,3,1.00286533,11,A,0,949870,USA,"One Design Center Place, Suite 850", , , ,2210,"The Boston Beer Company, Inc. produces and sells alcohol beverages primarily in the United States, Canada, Europe, Israel, the Caribbean, the Pacific Rim, Mexico, and Central and South America.",Boston,Boston Beer Co Inc. (The),A, , ,04-3284048, ,12,3020,302010,30,30201010,D,MA,USA,312120,617-368-5000, , ,1,2082,140,978,B+,MA,0,www.bostonbeer.com, ,11/20/1995
323,61581,1,4/14/2011,SAM,100557107,BOSTON BEER INC  -CL A, , , , , , , , , , , , , , , , ,USD, ,1,9317000,50221, ,3.67,12,90.72,90.96,89.011,89.23,3,1.00286533,11,A,0,949870,USA,"One Design Center Place, Suite 850", , , ,2210,"The Boston Beer Company, Inc. produces and sells alcohol beverages primarily in the United States, Canada, Europe, Israel, the Caribbean, the Pacific Rim, Mexico, and Central and South America.",Boston,Boston Beer Co Inc. (The),A, , ,04-3284048, ,12,3020,302010,30,30201010,D,MA,USA,312120,617-368-5000, , ,1,2082,140,978,B+,MA,0,www.bostonbeer.com, ,11/20/1995
324,61581,1,4/15/2011,SAM,100557107,BOSTON BEER INC  -CL A, , , , , , , , , , , , , , , , ,USD, ,1,9322000,42664, ,3.67,12,90.86,90.98,89.89,90.5,3,1.00286533,11,A,0,949870,USA,"One Design Center Place, Suite 850", , , ,2210,"The Boston Beer Company, Inc. produces and sells alcohol beverages primarily in the United States, Canada, Europe, Israel, the Caribbean, the Pacific Rim, Mexico, and Central and South America.",Boston,Boston Beer Co Inc. (The),A, , ,04-3284048, ,12,3020,302010,30,30201010,D,MA,USA,312120,617-368-5000, , ,1,2082,140,978,B+,MA,0,www.bostonbeer.com, ,11/20/1995
325,61581,1,4/18/2011,SAM,100557107,BOSTON BEER INC  -CL A, , , , , , , , , , , , , , , , ,USD, ,1,9322000,59429, ,3.67,12,90.73,90.97,89.14,89.76,3,1.00286533,11,A,0,949870,USA,"One Design Center Place, Suite 850", , , ,2210,"The Boston Beer Company, Inc. produces and sells alcohol beverages primarily in the United States, Canada, Europe, Israel, the Caribbean, the Pacific Rim, Mexico, and Central and South America.",Boston,Boston Beer Co Inc. (The),A, , ,04-3284048, ,12,3020,302010,30,30201010,D,MA,USA,312120,617-368-5000, , ,1,2082,140,978,B+,MA,0,www.bostonbeer.com, ,11/20/1995
326,61581,1,4/19/2011,SAM,100557107,BOSTON BEER INC  -CL A, , , , , , , , , , , , , , , , ,USD, ,1,9322000,95952, ,3.67,12,92.8,93,90.79,91,3,1.00286533,11,A,0,949870,USA,"One Design Center Place, Suite 850", , , ,2210,"The Boston Beer Company, Inc. produces and sells alcohol beverages primarily in the United States, Canada, Europe, Israel, the Caribbean, the Pacific Rim, Mexico, and Central and South America.",Boston,Boston Beer Co Inc. (The),A, , ,04-3284048, ,12,3020,302010,30,30201010,D,MA,USA,312120,617-368-5000, , ,1,2082,140,978,B+,MA,0,www.bostonbeer.com, ,11/20/1995
327,61581,1,4/20/2011,SAM,100557107,BOSTON BEER INC  -CL A, , , , , , , , , , , , , , , , ,USD, ,1,9322000,59125, ,3.67,12,92.69,94,92.13,94,3,1.00286533,11,A,0,949870,USA,"One Design Center Place, Suite 850", , , ,2210,"The Boston Beer Company, Inc. produces and sells alcohol beverages primarily in the United States, Canada, Europe, Israel, the Caribbean, the Pacific Rim, Mexico, and Central and South America.",Boston,Boston Beer Co Inc. (The),A, , ,04-3284048, ,12,3020,302010,30,30201010,D,MA,USA,312120,617-368-5000, , ,1,2082,140,978,B+,MA,0,www.bostonbeer.com, ,11/20/1995
328,61581,1,4/21/2011,SAM,100557107,BOSTON BEER INC  -CL A, , , , , , , , , , , , , , , , ,USD, ,1,9322000,35493, ,3.67,12,91.97,93.34,91.63,93.34,3,1.00286533,11,A,0,949870,USA,"One Design Center Place, Suite 850", , , ,2210,"The Boston Beer Company, Inc. produces and sells alcohol beverages primarily in the United States, Canada, Europe, Israel, the Caribbean, the Pacific Rim, Mexico, and Central and South America.",Boston,Boston Beer Co Inc. (The),A, , ,04-3284048, ,12,3020,302010,30,30201010,D,MA,USA,312120,617-368-5000, , ,1,2082,140,978,B+,MA,0,www.bostonbeer.com, ,11/20/1995
329,61581,1,4/25/2011,SAM,100557107,BOSTON BEER INC  -CL A, , , , , , , , , , , , , , , , ,USD, ,1,9322000,56596, ,3.67,12,92.44,92.44,90.63,91.77,3,1.00286533,11,A,0,949870,USA,"One Design Center Place, Suite 850", , , ,2210,"The Boston Beer Company, Inc. produces and sells alcohol beverages primarily in the United States, Canada, Europe, Israel, the Caribbean, the Pacific Rim, Mexico, and Central and South America.",Boston,Boston Beer Co Inc. (The),A, , ,04-3284048, ,12,3020,302010,30,30201010,D,MA,USA,312120,617-368-5000, , ,1,2082,140,978,B+,MA,0,www.bostonbeer.com, ,11/20/1995
330,61581,1,4/26/2011,SAM,100557107,BOSTON BEER INC  -CL A, , , , , , , , , , , , , , , , ,USD, ,1,9322000,33307, ,3.67,12,93.28,93.83,92.48,92.52,3,1.00286533,11,A,0,949870,USA,"One Design Center Place, Suite 850", , , ,2210,"The Boston Beer Company, Inc. produces and sells alcohol beverages primarily in the United States, Canada, Europe, Israel, the Caribbean, the Pacific Rim, Mexico, and Central and South America.",Boston,Boston Beer Co Inc. (The),A, , ,04-3284048, ,12,3020,302010,30,30201010,D,MA,USA,312120,617-368-5000, , ,1,2082,140,978,B+,MA,0,www.bostonbeer.com, ,11/20/1995
331,61581,1,4/27/2011,SAM,100557107,BOSTON BEER INC  -CL A, , , , , , , , , , , , , , , , ,USD, ,1,9322000,79279, ,3.67,12,94.86,94.99,93.3,93.51,3,1.00286533,11,A,0,949870,USA,"One Design Center Place, Suite 850", , , ,2210,"The Boston Beer Company, Inc. produces and sells alcohol beverages primarily in the United States, Canada, Europe, Israel, the Caribbean, the Pacific Rim, Mexico, and Central and South America.",Boston,Boston Beer Co Inc. (The),A, , ,04-3284048, ,12,3020,302010,30,30201010,D,MA,USA,312120,617-368-5000, , ,1,2082,140,978,B+,MA,0,www.bostonbeer.com, ,11/20/1995
332,61581,1,4/28/2011,SAM,100557107,BOSTON BEER INC  -CL A, , , , , , , , , , , , , , , , ,USD, ,1,9322000,32528, ,3.67,12,94.8,94.97,94.2,94.61,3,1.00286533,11,A,0,949870,USA,"One Design Center Place, Suite 850", , , ,2210,"The Boston Beer Company, Inc. produces and sells alcohol beverages primarily in the United States, Canada, Europe, Israel, the Caribbean, the Pacific Rim, Mexico, and Central and South America.",Boston,Boston Beer Co Inc. (The),A, , ,04-3284048, ,12,3020,302010,30,30201010,D,MA,USA,312120,617-368-5000, , ,1,2082,140,978,B+,MA,0,www.bostonbeer.com, ,11/20/1995
333,61581,1,4/29/2011,SAM,100557107,BOSTON BEER INC  -CL A, , , , , , , , , , , , , , , , ,USD, ,1,9322000,58964, ,3.67,12,94.26,94.96,93,94.71,3,1.00286533,11,A,0,949870,USA,"One Design Center Place, Suite 850", , , ,2210,"The Boston Beer Company, Inc. produces and sells alcohol beverages primarily in the United States, Canada, Europe, Israel, the Caribbean, the Pacific Rim, Mexico, and Central and South America.",Boston,Boston Beer Co Inc. (The),A, , ,04-3284048, ,12,3020,302010,30,30201010,D,MA,USA,312120,617-368-5000, , ,1,2082,140,978,B+,MA,0,www.bostonbeer.com, ,11/20/1995
334,61581,1,5/2/2011,SAM,100557107,BOSTON BEER INC  -CL A, , , , , , , , , , , , , , , , ,USD, ,1,9322000,41238, ,3.67,12,92.24,94.8,91.974,94.8,3,1.00286533,11,A,0,949870,USA,"One Design Center Place, Suite 850", , , ,2210,"The Boston Beer Company, Inc. produces and sells alcohol beverages primarily in the United States, Canada, Europe, Israel, the Caribbean, the Pacific Rim, Mexico, and Central and South America.",Boston,Boston Beer Co Inc. (The),A, , ,04-3284048, ,12,3020,302010,30,30201010,D,MA,USA,312120,617-368-5000, , ,1,2082,140,978,B+,MA,0,www.bostonbeer.com, ,11/20/1995
335,61581,1,5/3/2011,SAM,100557107,BOSTON BEER INC  -CL A, , , , , , , , , , , , , , , , ,USD, ,1,9322000,52335, ,3.67,12,92.24,92.45,91.28,91.95,3,1.00286533,11,A,0,949870,USA,"One Design Center Place, Suite 850", , , ,2210,"The Boston Beer Company, Inc. produces and sells alcohol beverages primarily in the United States, Canada, Europe, Israel, the Caribbean, the Pacific Rim, Mexico, and Central and South America.",Boston,Boston Beer Co Inc. (The),A, , ,04-3284048, ,12,3020,302010,30,30201010,D,MA,USA,312120,617-368-5000, , ,1,2082,140,978,B+,MA,0,www.bostonbeer.com, ,11/20/1995
336,61581,1,5/4/2011,SAM,100557107,BOSTON BEER INC  -CL A, , , , , , , , , , , , , , , , ,USD, ,1,9322000,61799, ,3.67,12,90.71,92.72,90.55,92.5,3,1.00286533,11,A,0,949870,USA,"One Design Center Place, Suite 850", , , ,2210,"The Boston Beer Company, Inc. produces and sells alcohol beverages primarily in the United States, Canada, Europe, Israel, the Caribbean, the Pacific Rim, Mexico, and Central and South America.",Boston,Boston Beer Co Inc. (The),A, , ,04-3284048, ,12,3020,302010,30,30201010,D,MA,USA,312120,617-368-5000, , ,1,2082,140,978,B+,MA,0,www.bostonbeer.com, ,11/20/1995
337,61581,1,5/5/2011,SAM,100557107,BOSTON BEER INC  -CL A, , , , , , , , , , , , , , , , ,USD, ,1,9290000,503300, ,3.52,3,81.51,87.77,80.9,87.72,3,1.00286533,11,A,0,949870,USA,"One Design Center Place, Suite 850", , , ,2210,"The Boston Beer Company, Inc. produces and sells alcohol beverages primarily in the United States, Canada, Europe, Israel, the Caribbean, the Pacific Rim, Mexico, and Central and South America.",Boston,Boston Beer Co Inc. (The),A, , ,04-3284048, ,12,3020,302010,30,30201010,D,MA,USA,312120,617-368-5000, , ,1,2082,140,978,B+,MA,0,www.bostonbeer.com, ,11/20/1995
338,61581,1,5/6/2011,SAM,100557107,BOSTON BEER INC  -CL A, , , , , , , , , , , , , , , , ,USD, ,1,9290000,192161, ,3.52,3,81.76,83.08,79.57,82.21,3,1.00286533,11,A,0,949870,USA,"One Design Center Place, Suite 850", , , ,2210,"The Boston Beer Company, Inc. produces and sells alcohol beverages primarily in the United States, Canada, Europe, Israel, the Caribbean, the Pacific Rim, Mexico, and Central and South America.",Boston,Boston Beer Co Inc. (The),A, , ,04-3284048, ,12,3020,302010,30,30201010,D,MA,USA,312120,617-368-5000, , ,1,2082,140,978,B+,MA,0,www.bostonbeer.com, ,11/20/1995
339,61581,1,5/9/2011,SAM,100557107,BOSTON BEER INC  -CL A, , , , , , , , , , , , , , , , ,USD, ,1,9290000,113667, ,3.52,3,82.21,83.35,81,81.8,3,1.00286533,11,A,0,949870,USA,"One Design Center Place, Suite 850", , , ,2210,"The Boston Beer Company, Inc. produces and sells alcohol beverages primarily in the United States, Canada, Europe, Israel, the Caribbean, the Pacific Rim, Mexico, and Central and South America.",Boston,Boston Beer Co Inc. (The),A, , ,04-3284048, ,12,3020,302010,30,30201010,D,MA,USA,312120,617-368-5000, , ,1,2082,140,978,B+,MA,0,www.bostonbeer.com, ,11/20/1995
340,61581,1,5/10/2011,SAM,100557107,BOSTON BEER INC  -CL A, , , , , , , , , , , , , , , , ,USD, ,1,9290000,164914, ,3.52,3,84.62,84.79,82.85,83.45,3,1.00286533,11,A,0,949870,USA,"One Design Center Place, Suite 850", , , ,2210,"The Boston Beer Company, Inc. produces and sells alcohol beverages primarily in the United States, Canada, Europe, Israel, the Caribbean, the Pacific Rim, Mexico, and Central and South America.",Boston,Boston Beer Co Inc. (The),A, , ,04-3284048, ,12,3020,302010,30,30201010,D,MA,USA,312120,617-368-5000, , ,1,2082,140,978,B+,MA,0,www.bostonbeer.com, ,11/20/1995
341,61581,1,5/11/2011,SAM,100557107,BOSTON BEER INC  -CL A, , , , , , , , , , , , , , , , ,USD, ,1,9290000,75725, ,3.52,3,83.75,85.18,83.02,84.32,3,1.00286533,11,A,0,949870,USA,"One Design Center Place, Suite 850", , , ,2210,"The Boston Beer Company, Inc. produces and sells alcohol beverages primarily in the United States, Canada, Europe, Israel, the Caribbean, the Pacific Rim, Mexico, and Central and South America.",Boston,Boston Beer Co Inc. (The),A, , ,04-3284048, ,12,3020,302010,30,30201010,D,MA,USA,312120,617-368-5000, , ,1,2082,140,978,B+,MA,0,www.bostonbeer.com, ,11/20/1995
342,61581,1,5/12/2011,SAM,100557107,BOSTON BEER INC  -CL A, , , , , , , , , , , , , , , , ,USD, ,1,9290000,56466, ,3.52,3,85.02,85.23,82.6,83.4,3,1.00286533,11,A,0,949870,USA,"One Design Center Place, Suite 850", , , ,2210,"The Boston Beer Company, Inc. produces and sells alcohol beverages primarily in the United States, Canada, Europe, Israel, the Caribbean, the Pacific Rim, Mexico, and Central and South America.",Boston,Boston Beer Co Inc. (The),A, , ,04-3284048, ,12,3020,302010,30,30201010,D,MA,USA,312120,617-368-5000, , ,1,2082,140,978,B+,MA,0,www.bostonbeer.com, ,11/20/1995
343,61581,1,5/13/2011,SAM,100557107,BOSTON BEER INC  -CL A, , , , , , , , , , , , , , , , ,USD, ,1,9290000,65285, ,3.52,3,84.15,86.46,84.04,85.11,3,1.00286533,11,A,0,949870,USA,"One Design Center Place, Suite 850", , , ,2210,"The Boston Beer Company, Inc. produces and sells alcohol beverages primarily in the United States, Canada, Europe, Israel, the Caribbean, the Pacific Rim, Mexico, and Central and South America.",Boston,Boston Beer Co Inc. (The),A, , ,04-3284048, ,12,3020,302010,30,30201010,D,MA,USA,312120,617-368-5000, , ,1,2082,140,978,B+,MA,0,www.bostonbeer.com, ,11/20/1995
344,61581,1,5/16/2011,SAM,100557107,BOSTON BEER INC  -CL A, , , , , , , , , , , , , , , , ,USD, ,1,9290000,102307, ,3.52,3,83.13,84.54,82.9,83.84,3,1.00286533,11,A,0,949870,USA,"One Design Center Place, Suite 850", , , ,2210,"The Boston Beer Company, Inc. produces and sells alcohol beverages primarily in the United States, Canada, Europe, Israel, the Caribbean, the Pacific Rim, Mexico, and Central and South America.",Boston,Boston Beer Co Inc. (The),A, , ,04-3284048, ,12,3020,302010,30,30201010,D,MA,USA,312120,617-368-5000, , ,1,2082,140,978,B+,MA,0,www.bostonbeer.com, ,11/20/1995
345,61581,1,5/17/2011,SAM,100557107,BOSTON BEER INC  -CL A, , , , , , , , , , , , , , , , ,USD, ,1,9290000,113077, ,3.52,3,82.68,83.47,81,82.89,3,1.00286533,11,A,0,949870,USA,"One Design Center Place, Suite 850", , , ,2210,"The Boston Beer Company, Inc. produces and sells alcohol beverages primarily in the United States, Canada, Europe, Israel, the Caribbean, the Pacific Rim, Mexico, and Central and South America.",Boston,Boston Beer Co Inc. (The),A, , ,04-3284048, ,12,3020,302010,30,30201010,D,MA,USA,312120,617-368-5000, , ,1,2082,140,978,B+,MA,0,www.bostonbeer.com, ,11/20/1995
346,61581,1,5/18/2011,SAM,100557107,BOSTON BEER INC  -CL A, , , , , , , , , , , , , , , , ,USD, ,1,9290000,38330, ,3.52,3,83.01,83.42,82.085,82.74,3,1.00286533,11,A,0,949870,USA,"One Design Center Place, Suite 850", , , ,2210,"The Boston Beer Company, Inc. produces and sells alcohol beverages primarily in the United States, Canada, Europe, Israel, the Caribbean, the Pacific Rim, Mexico, and Central and South America.",Boston,Boston Beer Co Inc. (The),A, , ,04-3284048, ,12,3020,302010,30,30201010,D,MA,USA,312120,617-368-5000, , ,1,2082,140,978,B+,MA,0,www.bostonbeer.com, ,11/20/1995
347,61581,1,5/19/2011,SAM,100557107,BOSTON BEER INC  -CL A, , , , , , , , , , , , , , , , ,USD, ,1,9290000,37973, ,3.52,3,82.61,83.786,82.27,83.44,3,1.00286533,11,A,0,949870,USA,"One Design Center Place, Suite 850", , , ,2210,"The Boston Beer Company, Inc. produces and sells alcohol beverages primarily in the United States, Canada, Europe, Israel, the Caribbean, the Pacific Rim, Mexico, and Central and South America.",Boston,Boston Beer Co Inc. (The),A, , ,04-3284048, ,12,3020,302010,30,30201010,D,MA,USA,312120,617-368-5000, , ,1,2082,140,978,B+,MA,0,www.bostonbeer.com, ,11/20/1995
348,61581,1,5/20/2011,SAM,100557107,BOSTON BEER INC  -CL A, , , , , , , , , , , , , , , , ,USD, ,1,9290000,53086, ,3.52,3,81.16,82.59,81.16,82.19,3,1.00286533,11,A,0,949870,USA,"One Design Center Place, Suite 850", , , ,2210,"The Boston Beer Company, Inc. produces and sells alcohol beverages primarily in the United States, Canada, Europe, Israel, the Caribbean, the Pacific Rim, Mexico, and Central and South America.",Boston,Boston Beer Co Inc. (The),A, , ,04-3284048, ,12,3020,302010,30,30201010,D,MA,USA,312120,617-368-5000, , ,1,2082,140,978,B+,MA,0,www.bostonbeer.com, ,11/20/1995
349,61581,1,5/23/2011,SAM,100557107,BOSTON BEER INC  -CL A, , , , , , , , , , , , , , , , ,USD, ,1,9290000,94960, ,3.52,3,80.35,80.8899,79.22,79.78,3,1.00286533,11,A,0,949870,USA,"One Design Center Place, Suite 850", , , ,2210,"The Boston Beer Company, Inc. produces and sells alcohol beverages primarily in the United States, Canada, Europe, Israel, the Caribbean, the Pacific Rim, Mexico, and Central and South America.",Boston,Boston Beer Co Inc. (The),A, , ,04-3284048, ,12,3020,302010,30,30201010,D,MA,USA,312120,617-368-5000, , ,1,2082,140,978,B+,MA,0,www.bostonbeer.com, ,11/20/1995
350,61581,1,5/24/2011,SAM,100557107,BOSTON BEER INC  -CL A, , , , , , , , , , , , , , , , ,USD, ,1,9290000,48115, ,3.52,3,80.01,80.62,79.64,80.39,3,1.00286533,11,A,0,949870,USA,"One Design Center Place, Suite 850", , , ,2210,"The Boston Beer Company, Inc. produces and sells alcohol beverages primarily in the United States, Canada, Europe, Israel, the Caribbean, the Pacific Rim, Mexico, and Central and South America.",Boston,Boston Beer Co Inc. (The),A, , ,04-3284048, ,12,3020,302010,30,30201010,D,MA,USA,312120,617-368-5000, , ,1,2082,140,978,B+,MA,0,www.bostonbeer.com, ,11/20/1995
351,61581,1,5/25/2011,SAM,100557107,BOSTON BEER INC  -CL A, , , , , , , , , , , , , , , , ,USD, ,1,9290000,68625, ,3.52,3,80.49,81.3,79.75,79.75,3,1.00286533,11,A,0,949870,USA,"One Design Center Place, Suite 850", , , ,2210,"The Boston Beer Company, Inc. produces and sells alcohol beverages primarily in the United States, Canada, Europe, Israel, the Caribbean, the Pacific Rim, Mexico, and Central and South America.",Boston,Boston Beer Co Inc. (The),A, , ,04-3284048, ,12,3020,302010,30,30201010,D,MA,USA,312120,617-368-5000, , ,1,2082,140,978,B+,MA,0,www.bostonbeer.com, ,11/20/1995
352,61581,1,5/26/2011,SAM,100557107,BOSTON BEER INC  -CL A, , , , , , , , , , , , , , , , ,USD, ,1,9290000,43373, ,3.52,3,81.77,82.18,80.06,80.06,3,1.00286533,11,A,0,949870,USA,"One Design Center Place, Suite 850", , , ,2210,"The Boston Beer Company, Inc. produces and sells alcohol beverages primarily in the United States, Canada, Europe, Israel, the Caribbean, the Pacific Rim, Mexico, and Central and South America.",Boston,Boston Beer Co Inc. (The),A, , ,04-3284048, ,12,3020,302010,30,30201010,D,MA,USA,312120,617-368-5000, , ,1,2082,140,978,B+,MA,0,www.bostonbeer.com, ,11/20/1995
353,61581,1,5/27/2011,SAM,100557107,BOSTON BEER INC  -CL A, , , , , , , , , , , , , , , , ,USD, ,1,9290000,44447, ,3.52,3,83.36,83.877,81.96,81.96,3,1.00286533,11,A,0,949870,USA,"One Design Center Place, Suite 850", , , ,2210,"The Boston Beer Company, Inc. produces and sells alcohol beverages primarily in the United States, Canada, Europe, Israel, the Caribbean, the Pacific Rim, Mexico, and Central and South America.",Boston,Boston Beer Co Inc. (The),A, , ,04-3284048, ,12,3020,302010,30,30201010,D,MA,USA,312120,617-368-5000, , ,1,2082,140,978,B+,MA,0,www.bostonbeer.com, ,11/20/1995
354,61581,1,5/31/2011,SAM,100557107,BOSTON BEER INC  -CL A, , , , , , , , , , , , , , , , ,USD, ,1,9290000,141358, ,3.52,3,83.81,84.19,81,83.12,3,1.00286533,11,A,0,949870,USA,"One Design Center Place, Suite 850", , , ,2210,"The Boston Beer Company, Inc. produces and sells alcohol beverages primarily in the United States, Canada, Europe, Israel, the Caribbean, the Pacific Rim, Mexico, and Central and South America.",Boston,Boston Beer Co Inc. (The),A, , ,04-3284048, ,12,3020,302010,30,30201010,D,MA,USA,312120,617-368-5000, , ,1,2082,140,978,B+,MA,0,www.bostonbeer.com, ,11/20/1995
355,61581,1,6/1/2011,SAM,100557107,BOSTON BEER INC  -CL A, , , , , , , , , , , , , , , , ,USD, ,1,9290000,277754, ,3.52,3,82.49,85.11,82.3,84.1,3,1.00286533,11,A,0,949870,USA,"One Design Center Place, Suite 850", , , ,2210,"The Boston Beer Company, Inc. produces and sells alcohol beverages primarily in the United States, Canada, Europe, Israel, the Caribbean, the Pacific Rim, Mexico, and Central and South America.",Boston,Boston Beer Co Inc. (The),A, , ,04-3284048, ,12,3020,302010,30,30201010,D,MA,USA,312120,617-368-5000, , ,1,2082,140,978,B+,MA,0,www.bostonbeer.com, ,11/20/1995
356,61581,1,6/2/2011,SAM,100557107,BOSTON BEER INC  -CL A, , , , , , , , , , , , , , , , ,USD, ,1,9290000,78343, ,3.52,3,83.18,83.62,82.55,82.7,3,1.00286533,11,A,0,949870,USA,"One Design Center Place, Suite 850", , , ,2210,"The Boston Beer Company, Inc. produces and sells alcohol beverages primarily in the United States, Canada, Europe, Israel, the Caribbean, the Pacific Rim, Mexico, and Central and South America.",Boston,Boston Beer Co Inc. (The),A, , ,04-3284048, ,12,3020,302010,30,30201010,D,MA,USA,312120,617-368-5000, , ,1,2082,140,978,B+,MA,0,www.bostonbeer.com, ,11/20/1995
357,61581,1,6/3/2011,SAM,100557107,BOSTON BEER INC  -CL A, , , , , , , , , , , , , , , , ,USD, ,1,9290000,60126, ,3.52,3,82,83.01,81.79,82.35,3,1.00286533,11,A,0,949870,USA,"One Design Center Place, Suite 850", , , ,2210,"The Boston Beer Company, Inc. produces and sells alcohol beverages primarily in the United States, Canada, Europe, Israel, the Caribbean, the Pacific Rim, Mexico, and Central and South America.",Boston,Boston Beer Co Inc. (The),A, , ,04-3284048, ,12,3020,302010,30,30201010,D,MA,USA,312120,617-368-5000, , ,1,2082,140,978,B+,MA,0,www.bostonbeer.com, ,11/20/1995
358,61581,1,6/6/2011,SAM,100557107,BOSTON BEER INC  -CL A, , , , , , , , , , , , , , , , ,USD, ,1,9290000,68051, ,3.52,3,82.09,83.9,82,82,3,1.00286533,11,A,0,949870,USA,"One Design Center Place, Suite 850", , , ,2210,"The Boston Beer Company, Inc. produces and sells alcohol beverages primarily in the United States, Canada, Europe, Israel, the Caribbean, the Pacific Rim, Mexico, and Central and South America.",Boston,Boston Beer Co Inc. (The),A, , ,04-3284048, ,12,3020,302010,30,30201010,D,MA,USA,312120,617-368-5000, , ,1,2082,140,978,B+,MA,0,www.bostonbeer.com, ,11/20/1995
359,61581,1,6/7/2011,SAM,100557107,BOSTON BEER INC  -CL A, , , , , , , , , , , , , , , , ,USD, ,1,9290000,90975, ,3.52,3,83.35,84.35,82.33,82.56,3,1.00286533,11,A,0,949870,USA,"One Design Center Place, Suite 850", , , ,2210,"The Boston Beer Company, Inc. produces and sells alcohol beverages primarily in the United States, Canada, Europe, Israel, the Caribbean, the Pacific Rim, Mexico, and Central and South America.",Boston,Boston Beer Co Inc. (The),A, , ,04-3284048, ,12,3020,302010,30,30201010,D,MA,USA,312120,617-368-5000, , ,1,2082,140,978,B+,MA,0,www.bostonbeer.com, ,11/20/1995
360,61581,1,6/8/2011,SAM,100557107,BOSTON BEER INC  -CL A, , , , , , , , , , , , , , , , ,USD, ,1,9290000,58279, ,3.52,3,83.73,83.87,82.41,83.03,3,1.00286533,11,A,0,949870,USA,"One Design Center Place, Suite 850", , , ,2210,"The Boston Beer Company, Inc. produces and sells alcohol beverages primarily in the United States, Canada, Europe, Israel, the Caribbean, the Pacific Rim, Mexico, and Central and South America.",Boston,Boston Beer Co Inc. (The),A, , ,04-3284048, ,12,3020,302010,30,30201010,D,MA,USA,312120,617-368-5000, , ,1,2082,140,978,B+,MA,0,www.bostonbeer.com, ,11/20/1995
